V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
20.00585174560547,19.216944,18.380386,17.473776,17.069649,17.659103,17.756514,18.970844,21.12847,23.827375,25.306158,27.791958,28.794695,30.160866,30.671715,30.617548,30.570347,29.977861,28.768421,27.301258,25.562805,24.06548,22.239452,20.669117,19.994926,18.788528,18.190723,17.28468,16.980532,17.19587,18.500538,19.793129,21.293213,23.621895,25.97611,27.051308,29.027155,29.336248,30.695452,30.923471,30.834728,29.244238,27.742716,26.829084,24.85477,23.6274,22.343582,20.339836
17.95142364501953,17.23572,16.779587,16.330013,16.056618,16.434587,16.469795,17.234211,18.680439,20.58952,21.789066,23.741783,24.594751,25.590557,25.663502,25.60743,25.319695,24.680044,23.850874,22.82847,21.85992,20.71392,19.423468,18.449524,17.998365,17.020426,16.736996,16.14128,15.990273,16.127808,17.021736,17.810871,18.952433,20.38634,22.339203,23.22653,24.711908,24.91515,25.804602,25.7981,25.463943,24.259813,23.19546,22.607233,21.290693,20.353592,19.587955,18.400656
17.89450454711914,17.162298,16.569878,16.03313,15.576806,15.906961,15.919785,16.667608,18.334558,20.565586,21.882992,24.271,25.276768,26.553507,26.778713,26.924887,26.723642,26.022867,25.03088,23.735739,22.473213,21.09037,19.483124,18.342358,17.988781,16.886911,16.49759,15.727659,15.462395,15.5312395,16.501015,17.566608,18.6759,20.275755,22.584558,23.525381,25.385742,25.803814,27.017511,27.04834,26.973171,25.423826,24.18368,23.460701,21.738459,20.696026,19.729296,18.267761
17.82197380065918,16.651815,15.751637,14.982092,14.360746,14.340586,13.71894,13.944515,15.118737,16.92827,18.288918,20.598686,21.967783,23.578135,24.230013,24.933567,24.871902,24.697704,24.306103,23.407389,22.378256,21.485428,19.776052,18.59386,17.998615,16.495388,15.786558,14.622536,14.051212,14.020561,14.186087,14.795468,15.471036,16.509497,18.842386,20.026419,21.977646,22.861275,24.404476,24.710894,25.152666,24.149315,23.340578,23.198437,21.85054,20.909311,19.9912,18.459875
20.36227035522461,20.034811,19.930876,19.834745,19.646482,19.79357,19.76121,20.010511,20.56509,21.369009,22.082237,23.137716,23.646238,24.174969,24.045012,24.00828,23.743347,23.220833,22.746292,22.203012,21.832993,21.343893,20.779772,20.478052,20.441008,20.034092,19.944567,19.668661,19.52707,19.555346,19.917063,20.468845,20.74434,21.22475,22.383516,22.831806,23.6318,23.76859,24.166857,24.043737,23.738575,22.997986,22.373129,22.14171,21.497707,21.16117,20.928642,20.59122
17.957422256469727,17.07248,16.365597,15.671217,15.419062,16.15094,16.344212,17.62831,19.651846,22.137487,23.588512,25.866238,26.8987,28.129723,28.657541,28.676996,28.524162,28.01933,26.823502,25.385025,23.752607,22.341803,20.434385,18.755157,18.020483,16.670828,16.201721,15.463774,15.390491,15.794135,17.230808,18.221365,19.806646,22.016787,24.184011,25.317743,27.143005,27.412556,28.746492,28.993826,28.856815,27.32591,25.915653,25.028664,23.120842,21.805925,20.464296,18.487438
18.848100662231445,18.242481,17.70579,17.254576,16.978714,17.293161,17.357409,18.021414,19.328411,21.016428,22.011696,23.697681,24.494293,25.437641,25.729939,25.87685,25.728775,25.296747,24.537615,23.531158,22.500822,21.52826,20.297853,19.269424,18.849644,17.992073,17.632631,17.038181,16.888828,16.9941,17.828918,18.553396,19.483719,20.842754,22.450321,23.192183,24.550243,24.87374,25.862423,25.921007,25.87358,24.773352,23.853905,23.253454,22.035688,21.159615,20.367012,19.136463
18.146162033081055,17.506298,16.984444,16.4151,16.201317,16.621492,16.662758,17.491127,18.938263,20.757639,21.801138,23.465464,24.205975,25.117332,25.50446,25.491077,25.438301,25.107206,24.351475,23.38132,22.228867,21.186758,19.86711,18.728542,18.182222,17.231533,16.863787,16.300766,16.144455,16.345095,17.257313,17.966883,19.082142,20.648535,22.236696,23.06309,24.393211,24.599972,25.532507,25.734035,25.64819,24.665989,23.69409,23.138073,21.767302,20.860836,19.922031,18.51584
15.595362663269043,16.393951,17.202593,18.824896,20.260223,20.911484,22.230211,23.554964,24.747202,25.410072,25.557995,25.266691,25.015636,24.041504,22.640335,21.963852,20.845379,19.30379,17.859144,16.945417,16.164818,15.331314,15.334865,15.271831,15.43543,16.228882,16.613884,18.578335,19.650385,21.030037,22.352571,23.698969,23.909712,25.37288,25.46936,25.100445,25.328619,23.66378,23.371056,22.51555,20.77971,19.596231,18.359482,17.058765,16.330387,15.919956,15.59265,15.134241
15.598133087158203,15.082722,14.690258,14.176308,14.056038,14.717945,15.120529,16.262203,18.121174,20.246765,21.281458,23.03703,23.647964,24.408218,24.646345,24.333479,24.225842,23.590704,22.492329,21.372032,19.980865,18.675175,17.32997,16.1304,15.643958,14.796207,14.533522,14.1041,14.117777,14.487121,15.8420315,16.785547,18.265627,20.230814,21.79882,22.604683,23.914953,23.879923,24.709038,24.795313,24.420128,23.127892,21.934818,21.071236,19.414785,18.435282,17.407887,15.9446125
18.205699920654297,17.785532,17.521395,17.256344,17.321121,18.182999,18.831411,19.98694,21.596897,23.221886,24.211386,25.457518,25.926208,26.350594,26.408237,26.105677,25.731476,24.86592,23.640312,22.568398,21.439913,20.514187,19.543419,18.524506,18.14318,17.577702,17.340385,17.16056,17.355122,17.888506,19.328186,20.366968,21.517298,23.231176,24.524357,25.093632,26.058506,25.927423,26.49791,26.33407,25.71155,24.361027,23.222937,22.247946,21.042835,20.195759,19.602627,18.490904
19.10749053955078,18.463768,17.976984,17.465227,17.29939,17.682863,17.800797,18.536919,19.791355,21.29618,22.247421,23.6137,24.248653,24.98259,25.343372,25.3722,25.277695,24.976383,24.296453,23.454937,22.517206,21.696957,20.58921,19.565157,19.037827,18.244532,17.864943,17.347805,17.227047,17.394945,18.230824,18.8387,19.811846,21.179321,22.520102,23.192705,24.341778,24.53046,25.312805,25.46645,25.370571,24.499264,23.710257,23.150614,22.174473,21.31128,20.607569,19.376898
21.151941299438477,22.22874,19.846498,20.90012,20.841076,24.060295,28.732937,37.22206,42.41718,50.93619,57.811134,63.6005,67.842224,67.90566,69.715416,69.771774,67.358925,61.58998,54.635483,50.823208,43.05473,36.945953,29.167015,24.278639,23.11287,20.331488,19.66528,21.414106,21.527775,27.825914,34.61221,41.851097,47.072075,56.011036,62.56899,63.44261,64.996,70.122734,72.48087,71.54024,69.127655,60.06105,53.05058,49.221733,40.25195,34.966408,32.483627,23.07649
18.494304656982422,17.51238,16.1905,15.030882,13.697266,17.041315,22.29685,29.954983,38.632767,46.601955,52.032803,56.35765,59.90885,60.650414,62.90796,60.77865,59.71524,57.987453,47.131992,43.684174,37.71384,30.651127,25.282143,18.98141,18.064651,16.407375,14.6758175,14.559702,17.44369,19.364016,27.957691,29.635258,38.765488,46.359478,51.096024,55.711796,59.734474,61.319958,62.13243,63.112144,60.271484,54.07315,47.58913,41.630592,33.5239,28.346577,25.8775,20.720423
18.157054901123047,16.768867,14.937721,15.497151,14.939114,15.632772,19.976372,22.676199,26.24333,31.982613,34.295475,36.66627,38.573376,40.913612,42.601967,44.94626,46.086006,43.763268,40.827312,36.721954,31.42415,26.956268,23.061392,18.033344,18.368637,16.276299,13.375977,14.803194,14.235569,15.804594,21.031006,24.055191,26.667194,31.24576,33.7957,35.785515,39.805466,40.30358,45.265026,45.21288,46.286472,41.213028,40.18228,36.749702,29.566566,28.849394,22.808413,18.627068
18.213916778564453,18.411198,15.65099,20.999748,22.853031,32.78782,38.021275,63.808006,81.37303,95.15947,104.680145,112.95184,117.25185,120.41673,122.31952,122.81253,120.6457,115.05484,93.16026,74.02661,58.135757,49.381065,34.403168,25.356075,15.513153,17.104034,15.875538,13.017246,22.518608,37.062115,56.581978,68.67479,85.17109,102.97407,108.55766,112.938286,113.87187,123.64535,127.40129,132.04854,124.73901,106.479965,91.45884,72.90056,54.475487,47.88659,34.224308,27.200573
113.708251953125,127.045715,92.34244,48.65448,192.68863,210.95038,281.288,505.54807,556.74634,675.7596,677.10876,684.7117,673.06134,650.88617,670.2998,711.0428,674.6741,721.4589,524.5975,483.9953,299.7336,231.44666,164.16455,118.9642,53.8403,127.17505,75.537506,79.96759,84.37338,219.11145,388.8025,563.5634,576.3263,723.7203,707.45447,715.14417,683.7392,709.68,720.7863,749.7915,689.9183,620.51465,607.3412,422.2285,344.9527,336.0163,171.31903,145.67618
25.4796142578125,23.92728,19.24363,13.395874,24.423828,28.619076,47.463913,63.870934,89.26234,101.61591,107.91069,119.660126,115.147156,116.08827,119.34583,119.54666,114.29327,110.34632,95.6776,82.44597,62.38469,48.423508,34.02617,26.996845,19.884327,20.13213,19.041565,16.61129,15.288307,22.185707,49.4673,67.17852,82.442215,102.51454,101.662094,108.19565,115.245895,115.7383,117.6337,114.54521,109.16729,95.30097,91.60155,74.67622,60.61534,49.010414,35.68677,24.460384
38.798858642578125,28.458435,22.343178,24.021084,24.950489,38.22185,49.87843,64.71774,95.31851,107.83774,138.61342,141.6327,157.47601,164.11877,167.10254,171.60939,168.37396,153.99135,140.70885,111.234375,103.81934,85.90087,66.570244,46.27172,34.16989,30.82668,29.70465,18.058342,26.630936,35.849796,63.295998,61.944748,94.36412,115.27162,120.72396,132.0815,150.06923,160.85446,167.97214,159.55576,157.039,138.76852,116.28488,103.60282,91.885605,67.90784,63.128803,47.91262
53.60048294067383,49.856983,45.096024,42.50119,48.031315,55.836224,44.015236,56.0379,66.343704,83.82225,94.10643,114.35582,118.4803,127.61198,131.5813,138.20705,137.78369,139.74553,125.40283,134.37274,115.47647,101.8979,71.78125,71.11206,50.13184,45.43088,37.995407,47.47413,51.603188,63.914963,59.26382,71.37186,81.21895,90.19481,117.789536,128.5015,138.0495,134.0308,143.88057,153.77927,148.33981,146.30615,138.7168,127.7234,104.65451,98.713264,82.91943,62.302624
42.968414306640625,47.10823,37.253876,21.490097,70.50289,65.63366,92.24662,150.96461,158.49545,178.09686,166.65727,145.13249,137.00986,130.58128,140.95038,159.10895,147.39307,171.60399,110.42259,105.71631,59.746826,51.800743,49.18377,38.950264,19.013092,47.87687,36.64617,33.454506,24.68428,64.0332,113.500114,160.03046,148.13385,181.31529,152.0922,141.84265,136.9426,139.31642,148.41591,149.91951,143.61229,130.92441,132.08878,79.53944,81.611694,93.04343,46.66632,45.055176
24.47064781188965,20.638718,18.383236,17.050041,18.592081,21.82147,24.286802,31.428513,37.560165,44.90225,53.914505,59.676422,66.99532,69.39493,74.449524,73.623184,70.96617,72.23744,63.67579,57.896378,50.135693,46.7121,38.976925,30.152039,24.617638,22.785234,16.943714,18.0305,18.25712,24.00978,27.504988,32.110085,42.50622,46.256863,54.6436,60.15358,64.12419,69.156136,72.700966,76.5867,72.322655,69.393394,67.00399,58.310867,49.609734,44.872025,38.157173,33.80651
24.767391204833984,24.25473,23.719791,25.848621,32.12193,35.55351,29.125938,35.704357,38.442482,57.02795,58.98516,75.003845,79.730156,85.200935,86.67099,89.50113,88.99086,86.304985,75.02267,75.41451,60.73902,49.694214,34.135464,34.985493,24.679386,21.372154,19.013512,24.772793,32.06054,39.013397,38.38109,51.77317,55.69147,62.57403,80.89485,87.32081,92.60227,91.98436,102.42549,105.25336,98.99461,91.87241,84.617744,80.10353,56.06308,51.271156,39.75733,32.092606
31.24351692199707,28.470053,25.923615,23.162556,18.766373,23.526302,21.67831,23.029175,27.082592,33.673492,40.569313,54.189873,65.865715,75.64618,84.15014,98.74667,98.27286,100.1684,93.99948,84.70385,73.80247,65.4538,45.271202,34.422333,33.68988,29.99001,25.092007,20.387424,19.123154,20.101936,25.86251,31.382212,28.531158,36.08589,44.065865,49.776,62.551147,76.382126,87.99971,90.13047,100.35103,91.14489,85.94536,86.24804,68.52589,58.861057,50.03249,36.51126
77.49891662597656,68.68815,37.973984,29.056564,28.433044,59.775444,72.92253,107.78757,170.24425,207.56229,277.70792,299.78894,320.77393,359.43835,356.1501,359.55792,366.85748,343.54242,309.9744,257.38873,216.74976,175.50424,128.34285,95.16082,69.99194,62.435898,54.812164,24.79863,36.121353,50.20932,102.07813,126.83298,174.61694,220.5046,260.3506,278.03836,321.90518,332.9394,361.1059,352.5941,355.73816,306.13968,262.25012,228.59384,193.90546,154.2902,133.21242,85.5021
45.410118103027344,43.041748,29.393341,22.262901,26.875107,36.77626,46.01524,69.58661,96.49675,109.68996,128.15776,136.65662,142.49586,146.60909,147.72882,148.23676,145.25375,144.68575,125.877426,115.89068,99.94995,88.58521,69.31188,56.6716,36.00194,36.02607,32.933502,22.709373,25.773224,38.11661,63.314854,67.0253,91.713425,116.58194,121.11742,129.52933,134.698,145.37846,149.17459,148.97592,147.15982,128.25441,120.931465,107.919525,94.75974,79.62125,71.394714,50.16891
22.023571014404297,20.796196,13.388294,21.509377,21.902206,23.898796,30.807526,42.144417,53.926224,67.01101,76.911896,81.265434,89.442184,93.02536,90.36493,81.09524,79.46712,77.92222,64.218796,60.226955,51.948296,43.158485,35.926895,34.29406,23.84142,15.618645,13.254364,21.195374,22.487488,27.336779,35.352554,33.699734,51.37995,62.45632,68.64504,79.00675,84.063446,88.814804,90.8342,89.76571,83.39559,80.25762,68.68854,63.77931,50.977966,52.03104,41.335167,32.39588
24.02950668334961,22.276806,18.539526,18.351398,17.773348,20.712755,22.504814,26.788448,34.550465,41.76154,47.83665,51.311653,56.15876,58.92839,60.33038,59.66706,59.72803,56.794495,52.63309,48.150208,42.58777,37.435265,33.6773,27.986168,24.631145,21.401218,19.920176,17.756771,19.189938,21.293024,26.353224,29.520222,36.430508,43.10696,47.864384,51.236637,56.894066,57.000526,61.356148,61.58078,59.703773,53.769146,50.516518,45.626476,40.69026,35.82037,32.047626,27.09636
24.841754913330078,27.372593,14.579269,16.22792,19.904442,24.411095,38.62237,60.18351,79.11369,97.941826,121.99833,134.78574,141.07083,149.40744,154.77963,154.16452,153.87534,144.27301,120.5208,103.682724,79.05852,66.34497,45.874306,30.775509,23.395897,22.93446,18.489944,12.589958,14.657616,31.627865,49.20141,68.42151,82.44066,103.079704,111.91906,126.07982,136.47624,143.31029,156.48798,149.25186,155.93637,126.87204,112.25246,95.58659,77.144424,64.16109,48.667316,27.348324
50.31499481201172,45.432217,30.236801,41.99169,25.125618,36.330986,32.461754,44.300648,69.72302,89.250244,106.43467,113.74401,127.79258,142.46791,153.51317,157.31668,159.55856,157.12451,143.28465,124.5197,107.31773,93.67766,95.4247,83.85829,67.09274,34.87101,27.41919,33.113052,24.354515,38.1802,34.95038,41.947018,65.74216,74.21654,87.19551,124.701935,143.223,137.05539,161.8176,170.9759,170.90955,163.2195,146.81512,137.36227,101.37422,118.034775,89.61368,71.82735
37.4799690246582,25.30996,21.886536,17.638725,18.900848,26.41166,37.624687,58.378185,79.12616,106.776794,120.945145,144.27881,158.63594,164.39497,160.32468,154.45125,142.98582,141.22067,120.160614,115.28003,104.09048,91.07156,63.563313,53.320984,37.98457,25.205223,24.616264,21.1632,25.588676,30.631378,50.617638,46.391838,83.50219,102.71333,124.44862,138.35489,144.8487,157.02477,158.97456,159.84761,151.53224,140.693,125.31453,120.59332,104.36336,87.175415,71.77191,60.702656
36.851348876953125,29.555038,20.301727,18.992073,20.790894,30.838806,45.000027,74.52866,102.96482,122.68453,148.01859,164.2443,167.25438,175.66386,173.89198,170.51465,169.45044,163.84224,137.14935,125.77047,107.98633,85.46413,63.530903,48.65528,29.113586,26.12474,28.954453,19.729073,26.733658,39.98842,65.99701,75.00424,103.748726,133.02519,146.35313,150.4435,158.64438,172.60126,175.77109,173.11075,167.24805,145.60425,132.35582,119.21093,100.48312,80.82314,73.64609,43.307037
21.752887725830078,18.32642,21.873505,23.04203,22.895988,27.975174,34.09499,44.839966,55.153522,78.127556,80.58341,98.21587,107.29502,109.551056,116.31094,113.478004,107.81665,105.884705,91.34018,82.0178,69.67901,56.28363,44.205235,31.833763,32.58417,16.7112,18.292439,22.571312,23.42197,24.979351,40.922825,50.183624,61.547577,77.52733,91.210434,99.05805,109.45563,108.73567,117.66208,121.00699,114.11653,105.737625,94.40034,87.19281,64.51875,57.002125,45.576294,30.188206
38.93397521972656,30.632118,27.415997,18.327995,19.9893,24.996769,33.400158,44.187073,63.47163,79.2238,90.16088,102.87099,103.62851,109.915695,111.84141,110.399765,110.703094,102.91517,97.12924,90.5499,77.54871,65.52885,57.02068,44.322674,36.36566,27.339737,25.281425,21.58419,16.730644,25.38726,38.5269,45.7753,61.156204,78.81161,91.42497,98.92865,110.61449,104.155365,114.95883,111.59657,107.89178,98.52329,91.79459,82.43789,72.345566,65.73633,57.464596,40.752304
23.106182098388672,16.509037,16.033249,14.844215,15.488583,15.328592,14.704638,18.122437,21.491943,25.605381,27.307833,34.233055,35.56458,37.04775,41.2282,41.56967,41.03084,43.47933,42.533707,45.265785,43.178352,39.88217,32.846375,26.916048,24.104614,18.214394,14.768829,14.1134815,15.581661,17.196125,19.406921,17.427715,19.102818,26.188473,29.98996,32.422367,36.30925,37.86726,40.428204,43.67068,43.554832,43.612553,44.66504,44.765842,42.85936,37.35387,35.309155,28.63506
84.84848022460938,75.25281,46.81427,37.298187,91.053986,104.783844,200.95937,321.12003,402.97357,470.35464,508.64047,535.5173,537.19617,531.85254,574.30835,583.7655,548.5396,537.2637,429.88184,357.2804,262.0124,194.05328,148.4447,83.3497,60.903015,72.71771,44.81781,32.793854,42.8006,109.4147,237.97133,332.77704,391.4709,486.84958,472.8442,513.846,517.9652,544.7901,563.7528,567.6002,538.1681,460.08585,431.57843,320.9952,266.49283,223.1955,134.27707,97.72366
32.62405014038086,29.432316,30.942421,24.809135,27.173527,29.353157,36.037483,44.314224,59.06559,70.11358,79.16363,99.568504,105.53578,111.242775,114.03224,114.55444,111.028366,104.65666,92.07836,79.9339,73.51978,61.595104,43.683777,33.11014,33.79836,28.216843,24.946342,23.193768,25.042324,31.114014,41.2815,50.637024,54.423065,70.00089,86.49316,91.827934,100.69012,107.291916,114.18544,114.06004,113.29603,98.99238,91.19681,81.86398,69.75029,52.76266,51.292526,36.334587
22.05394744873047,19.750183,16.48936,15.326687,14.471661,17.905806,21.28825,28.244818,36.517624,44.44512,51.714966,57.524673,60.828857,64.906,66.51925,68.007484,67.46213,63.059883,58.026222,51.1223,45.63578,38.815655,31.787945,26.300049,21.517426,18.312119,15.960716,14.333229,17.213255,17.885221,28.221704,29.104486,37.82688,44.182392,51.470642,54.998817,61.98606,63.583443,68.10994,68.233604,66.68116,59.591663,53.156414,47.229992,40.6104,34.860703,30.953568,24.343582
37.9880256652832,32.36499,23.871063,18.28125,26.545372,34.384605,53.804165,80.56526,103.76486,121.301704,130.0723,138.50691,139.49088,139.86877,148.24759,145.98593,136.84708,138.31909,110.50854,101.05341,79.774185,67.54253,55.725597,40.42048,30.746223,28.211212,25.235886,20.236671,22.218468,35.752995,63.093254,81.382866,102.071014,126.766495,127.42857,135.76047,137.85437,141.9364,144.66333,146.9652,139.60287,121.38911,116.940186,92.58049,79.09392,67.926895,52.621502,40.923935
67.01301574707031,92.84462,80.84009,114.154785,166.58531,187.23389,196.59843,278.7779,275.09863,298.40958,310.95068,278.4378,261.84796,251.68849,219.9553,238.88373,231.02026,243.03896,172.97418,186.47571,158.34119,130.87633,68.0923,85.53888,31.363647,81.86842,70.66446,112.116104,166.74997,247.6661,259.7733,309.54874,317.86893,350.24548,332.48712,335.61105,288.85553,287.34958,286.44702,304.62674,279.22256,252.66597,235.68257,202.04291,140.63954,146.50586,110.031006,85.39964
18.19508171081543,17.004303,15.621193,15.63279,16.325874,19.6049,24.636421,28.170244,31.278751,36.09304,38.44683,40.446896,40.64989,39.43533,42.575455,39.398132,38.00744,37.102127,34.56697,32.831223,29.031528,26.978544,24.0777,18.291588,20.699944,16.243324,14.083649,16.638468,17.264576,18.472782,22.619667,28.554571,33.071983,35.956215,36.964817,38.89358,42.690575,39.74212,39.81492,39.66929,38.527035,36.199078,36.120094,31.402897,29.813116,27.122631,23.031395,20.34943
87.99125671386719,69.35846,43.07116,37.538902,38.184807,43.732506,43.24356,60.22052,80.245,106.77834,127.67831,141.04843,159.63908,181.03761,183.31271,196.32571,189.04822,198.0331,181.77391,166.98657,153.10913,147.06537,120.64864,109.81163,75.2054,59.547157,52.644005,38.95085,39.86145,35.499756,51.43251,44.324364,86.94473,98.98673,114.81735,137.98274,150.27954,178.25975,178.65097,190.51857,188.77213,182.7861,169.14105,161.32791,148.3319,136.53835,119.6248,100.986496
27.65998649597168,25.257046,19.316555,17.857296,19.811277,25.670538,30.11802,36.623856,42.31155,47.21798,54.05268,59.70718,63.691612,66.18677,69.34113,74.986465,72.27901,68.82095,63.33188,57.215527,48.45277,43.574047,39.407467,26.728544,28.987646,23.13665,19.837286,18.783361,19.551418,22.209276,35.204266,42.95409,42.57635,48.47413,51.58944,59.227512,63.44167,65.34778,69.98011,70.06031,68.49236,61.773796,58.034225,49.67092,46.004143,40.08361,33.735718,30.360518
18.360383987426758,17.188044,15.874771,15.482042,15.867733,18.123478,21.80008,27.407604,35.463703,43.66576,47.083153,53.654617,51.094055,51.207943,51.123615,46.80746,45.215538,44.38928,39.541794,39.179314,33.950226,26.858315,27.699478,25.063759,21.859251,15.153784,13.832129,15.848537,17.456059,19.70197,25.708145,31.770123,36.608196,45.911396,51.780266,56.80437,58.26967,52.31285,52.030396,56.699112,49.05551,45.661114,43.792713,39.971275,32.12498,30.728773,26.148949,20.982998
64.80430603027344,55.758392,45.915623,38.48362,40.65972,39.16345,41.284077,50.18179,55.541817,64.76088,72.35591,75.31839,79.61574,85.23317,97.90906,107.43533,107.44165,110.88103,103.748795,97.36319,86.96563,86.711075,75.92709,62.996967,54.0173,49.462875,46.52243,37.09481,33.00903,38.557697,46.365356,45.247696,59.714188,61.16697,70.07368,72.35221,80.90732,87.90788,94.754395,103.904495,110.13724,101.19098,98.18069,84.48255,86.37511,83.147865,72.2988,59.246094
25.754100799560547,21.532417,20.268929,19.561928,30.288673,41.28725,61.206158,73.9146,102.163376,119.73277,127.67856,147.73087,146.54172,143.37175,144.2274,135.50487,126.43582,116.2482,97.563995,84.84265,63.45665,48.37507,42.70755,26.363483,27.584148,23.360146,18.765816,20.336708,22.777843,35.490883,62.538162,88.87687,98.49838,124.318375,134.96109,143.38518,157.41734,140.7551,144.14609,139.11203,124.45862,105.26201,97.49396,80.24706,60.017796,50.128002,37.04995,30.849941
79.08743286132812,66.42735,40.010223,24.45224,41.581604,65.82582,126.56894,205.52525,286.31107,344.64728,385.51355,434.5158,446.7694,455.98273,506.67087,517.31287,498.18356,508.08994,426.21777,367.58044,284.97943,231.94931,162.40678,94.09224,68.87187,58.567764,41.421814,18.452606,21.38095,64.607925,162.4304,229.71654,284.33972,362.80566,374.38623,421.63474,433.44778,459.90323,491.42596,499.8637,499.32635,438.35132,408.2304,342.94574,280.11224,231.49527,149.51755,105.4317
19.345500946044922,18.129284,17.256115,17.329897,16.0462,17.180325,20.489906,24.563015,30.663809,33.18608,37.63203,37.928844,38.961,39.030277,41.757065,40.68062,42.442764,41.870377,39.149178,33.964138,32.38587,29.450779,24.851618,20.465961,18.964561,16.665365,16.212921,14.208538,14.770108,19.254158,22.529686,25.209995,29.840986,35.436844,34.80742,36.522285,39.532104,40.14733,42.19893,41.994087,43.85383,38.634148,37.16706,33.37685,30.35309,26.394537,24.016296,18.852055
44.144840240478516,39.75257,32.562126,31.147789,37.12188,50.306747,62.275925,86.530716,107.310326,115.228516,131.33737,137.49895,147.4585,149.42682,160.83325,161.20537,156.43945,153.67319,134.67342,113.30305,95.29936,85.90036,71.90838,51.374943,44.535355,38.968872,31.427834,31.254845,31.690903,49.538826,77.08214,89.69045,102.79797,123.24676,126.377686,140.66086,144.37343,148.8354,157.98476,161.37677,156.8423,139.9265,127.061966,107.89284,94.66906,81.33518,64.53885,56.42022
27.92938232421875,27.299862,18.31522,12.713493,32.30486,28.404602,36.597435,60.633152,81.18036,86.11807,98.67546,99.167854,99.44829,94.90863,91.185844,98.23105,96.368546,91.95625,70.586555,64.92999,49.449154,39.199635,34.37482,31.679512,13.659931,26.074291,19.632454,16.39087,13.000694,33.78003,48.90397,61.92853,72.22347,93.04392,86.67537,92.15097,97.062614,98.26689,99.0844,93.441284,92.889435,78.709564,73.01762,57.62381,51.870934,49.845375,36.953636,29.886059
40.2379264831543,28.826458,27.672039,20.602001,22.932487,29.853035,38.875343,56.752266,77.77852,92.90765,100.239075,116.33825,124.64485,130.93524,145.65497,142.34554,135.44215,136.13843,122.54695,104.50617,95.74403,87.37798,75.09579,50.461136,45.293102,24.808777,22.190647,15.763214,18.96836,27.211212,46.51521,54.208687,71.78404,90.660934,104.03013,113.79302,128.96526,129.73938,140.92682,142.28221,141.59706,130.13887,116.943504,105.302284,93.35752,79.03782,66.65104,51.361908
32.029300689697266,31.37833,22.702827,20.489967,29.664791,36.699486,57.210625,74.640495,96.82809,114.32424,117.80806,130.21275,125.705055,130.27486,130.34734,130.95291,125.55052,122.177315,105.78022,95.13826,71.48466,59.02778,44.77601,36.695732,27.939419,26.504494,25.30299,22.804497,22.575584,31.733429,59.56491,78.64985,90.523315,111.61195,110.79825,118.700264,127.99246,123.492195,131.10919,128.08696,122.12986,105.40463,102.97562,83.25217,69.74679,62.043785,43.2115,31.575935
34.951324462890625,51.968857,40.525406,36.505234,95.7381,120.589035,139.13547,234.12947,253.0178,286.46005,295.54825,280.2039,268.55057,256.86697,238.53073,248.95706,237.35439,243.36584,173.859,150.91196,86.91356,66.320496,56.66281,46.483063,11.624191,55.757217,40.569946,43.16617,60.423203,124.97625,183.08698,256.4376,252.93929,309.03052,291.67532,298.77545,278.26157,273.24805,264.6321,271.0936,241.65645,216.52716,196.33861,132.35373,100.62667,108.63458,47.507904,52.035614
125.39414978027344,114.59729,65.813995,30.894623,81.71336,87.866135,128.35233,214.68307,277.42133,349.4745,415.88953,448.80768,461.61322,476.03302,485.3061,500.1457,482.9432,469.7105,384.57852,358.23337,277.47766,232.68988,182.00125,124.380615,91.19223,97.2955,88.05354,37.800232,26.414185,97.54367,169.36053,216.01877,297.30267,365.137,392.89325,423.18317,462.51624,479.08954,505.6939,482.84656,477.3089,399.35602,369.61102,296.87674,274.84177,253.05869,184.52634,128.45709
19.162023544311523,18.193531,15.651701,13.745472,17.824528,16.065685,23.933643,34.78522,40.462013,45.762352,48.454964,55.058014,56.950615,54.997826,61.545025,65.42847,63.09532,61.11432,51.978943,45.256084,36.076843,30.18512,24.823978,19.103369,18.463997,18.530277,15.519463,15.440834,14.566544,18.947744,31.486267,35.296677,41.77673,48.8003,50.88547,51.572773,53.479496,58.50623,61.490353,62.948936,63.89645,54.358162,51.989796,41.673817,36.20384,34.33716,26.006498,21.713009
23.614301681518555,19.695656,19.47306,16.9319,21.270733,25.277094,31.480667,38.564728,52.342392,62.416542,68.2011,78.74218,79.21753,83.640656,81.1763,79.69085,78.7814,70.62463,64.577675,57.60494,47.767136,37.75639,29.790894,26.648218,22.837738,19.74538,17.17493,20.380337,17.515152,24.00975,35.127007,43.481785,49.106216,60.13223,71.344734,76.9921,85.97609,80.001,84.05987,84.49131,76.46178,68.68198,63.127243,54.427666,42.465584,40.68795,34.583305,25.282085
27.694091796875,21.57119,16.263329,17.714882,17.933983,20.989895,29.820297,50.574356,65.80301,87.46726,97.89629,112.32068,113.70238,113.12656,123.68738,121.74662,117.89351,119.21336,99.42885,89.72928,73.05446,60.19506,48.917965,37.094482,28.277172,14.685303,15.898872,13.8155365,18.953262,25.982872,45.182335,55.43832,74.874596,91.43126,104.15083,111.885124,112.16005,122.35452,125.98135,135.86572,128.8404,112.29277,106.05174,92.97985,74.6195,70.523605,54.200462,37.844154
