V1,V2,V3,V4,V5,V6
9683.96875,9995.989,10268.138,10592.888,10889.959,11196.8125
9818.4921875,10248.595,10617.839,11031.256,11409.932,11861.808
9997.455078125,10291.189,10562.906,10881.364,11141.235,11410.592
9607.69140625,9885.687,10163.0625,10394.577,10675.711,10903.222
10134.125,10784.043,11366.107,11973.852,12580.373,13214.333
1714.6566162109375,1745.4767,1776.1497,1803.1608,1826.4331,1844.0721
5754.59912109375,5906.1807,6029.521,6183.3184,6309.656,6472.4893
2742.25244140625,2827.7927,2898.5615,2976.6733,3047.4531,3111.689
1782.064697265625,1795.7218,1807.1929,1820.5459,1831.3536,1846.2448
9985.0625,10180.733,10363.313,10546.111,10723.303,10886.032
9944.2431640625,10117.04,10275.726,10435.72,10593.787,10757.873
9939.734375,10193.776,10429.293,10671.452,10910.64,11198.19
9932.8037109375,10156.332,10361.188,10567.858,10775.247,10971.197
10114.287109375,10398.832,10649.224,10937.432,11198.317,11429.631
6797.3515625,7164.409,7484.442,7826.7324,8136.072,8424.269
4533.1103515625,4725.227,4903.2764,5080.673,5257.9697,5428.893
2479.630859375,2553.2505,2617.3406,2682.447,2747.6272,2812.1282
1372.9439697265625,1391.2878,1410.7031,1425.6163,1441.7065,1457.4072
1950.8621826171875,1986.8698,2018.9606,2052.4224,2083.3223,2111.503
1165.089111328125,1173.7367,1182.2067,1188.366,1194.103,1198.4083
1956.00830078125,2018.5208,2076.7751,2131.14,2188.4836,2231.1016
9887.5166015625,10068.58,10228.72,10374.834,10515.307,10658.921
7914.38232421875,8079.622,8218.883,8382.025,8542.055,8670.795
1437.5234375,1498.4127,1559.0823,1604.6611,1658.308,1705.746
5157.8896484375,5286.941,5419.1157,5498.882,5601.067,5716.89
2716.851318359375,2800.0923,2878.6694,2928.8813,2985.1711,3014.5557
3680.3603515625,3744.5789,3815.7979,3847.8909,3883.422,3904.757
1637.211669921875,1682.4014,1726.0432,1750.8822,1779.1716,1792.2537
4528.287109375,4692.838,4808.5767,4988.8184,5118.8345,5250.6797
1998.53271484375,2074.4094,2158.1504,2231.4902,2316.641,2387.1655
6736.0087890625,6954.694,7110.292,7343.158,7532.741,7645.0386
1997.8885498046875,2073.2825,2156.5405,2229.4307,2314.0193,2384.0771
4870.7734375,4678.3223,4820.0083,4732.8867,4597.6157,5128.017
1747.107421875,1751.9131,1765.2449,1771.865,1772.9121,1770.7838
1742.5184326171875,1747.0583,1760.1953,1766.699,1767.4291,1765.3955
3956.8671875,4238.9385,4493.501,4753.746,5008.002,5270.337
1745.241455078125,1808.7583,1866.4127,1926.4708,1984.5525,2037.6748
12388.0966796875,12804.715,13196.916,13571.904,13945.457,14297.152
6490.63134765625,6827.978,7038.421,7421.769,7851.6035,8248.198
6485.6591796875,6817.5405,7021.715,7394.38,7813.913,8160.2256
3118.520263671875,3089.626,3099.3662,3061.9395,3005.828,3117.3044
6199.630859375,6145.9395,6181.6416,6073.5435,6055.671,6304.552
9711.9677734375,10322.731,11089.655,11478.683,11861.92,11533.361
10810.66796875,11506.4,12078.025,12798.996,13424.24,14115.227
4040.9736328125,4082.8262,4216.6,4226.1523,4228.0576,4211.4023
3530.49755859375,3749.5981,3981.6104,4132.633,4293.186,4415.2266
1855.330078125,1993.9648,2120.8442,2240.0364,2384.3567,2427.5786
8926.7763671875,9173.535,9690.037,9779.681,9927.227,9656.782
10773.09765625,10843.905,10881.42,10966.915,11056.804,11211.432
998.966552734375,996.293,999.7773,1001.2226,1003.26196,1000.98804
1093.6519775390625,1086.4844,1079.0443,1074.9751,1064.0189,1088.5175
11004.109375,11067.303,11061.797,11152.581,11237.984,11364.444
10848.2099609375,10815.596,10711.285,10705.939,10682.013,10808.442
1036.9205322265625,1029.3398,1027.0441,1025.5406,1019.5059,1047.3414
10278.1767578125,10423.125,10533.58,10704.989,10858.628,11025.297
11023.482421875,11287.443,11530.018,11802.527,12033.707,12484.553
11460.4853515625,12010.946,12461.942,13133.361,13740.332,14576.16
1111.2593994140625,1115.1882,1126.6599,1127.9623,1129.5258,1132.3086
10068.7275390625,10074.484,10071.136,10086.384,10111.996,10137.702
8955.603515625,9214.663,9451.305,9739.117,10001.171,10241.596
10102.84765625,10570.835,10977.9,11410.025,11783.742,12079.947
10975.5478515625,11362.853,11735.756,12066.836,12444.002,12800.841
10193.263671875,10672.189,11066.53,11544.6,11933.77,12332.131
12189.0244140625,12220.124,12168.511,12260.176,12319.099,12446.151
1108.028076171875,1115.2247,1128.8511,1138.5125,1153.238,1160.3068
10675.7802734375,10881.171,11058.459,11260.342,11442.693,11734.493
1035.763916015625,1028.7714,1027.0646,1026.2051,1021.3468,1048.5914
1255.92138671875,1259.3744,1252.3489,1263.6255,1268.2379,1279.7601
10591.2158203125,10582.393,10526.908,10527.846,10530.697,10589.516
11033.884765625,11103.376,11101.75,11202.477,11297.46,11430.852
1103.14599609375,1104.6616,1114.5857,1114.537,1115.1952,1118.3716
10594.9677734375,10595.067,10565.869,10593.917,10613.6045,10623.346
10568.9453125,10957.897,11313.738,11673.497,12051.797,12432.486
3666.74609375,3766.6497,3854.345,3950.5903,4040.49,4131.0713
9414.916015625,9647.529,9848.197,10078.051,10295.206,10520.693
3668.5078125,3769.198,3857.511,3954.4004,4045.169,4136.954
3342.45166015625,3474.339,3594.9595,3718.1357,3839.3618,3960.1782
10143.0869140625,10092.574,10063.687,10040.832,9973.463,10094.578
9809.9228515625,9835.494,9865.104,9916.117,9968.535,10047.576
10593.6142578125,10584.322,10541.332,10577.57,10576.646,10630.682
1092.5694580078125,1092.1222,1090.8545,1086.8225,1085.6324,1096.5757
9458.087890625,9640.461,9871.889,10002.124,10162.895,10304.227
10212.1103515625,10525.329,10777.251,11087.8955,11359.322,11700.231
9918.5615234375,9942.336,9961.643,9984.6,10016.898,10035.419
11395.029296875,11523.428,11553.307,11706.338,11781.11,11919.7705
10171.3798828125,10159.493,10148.101,10145.409,10129.517,10157.402
9933.3017578125,10298.423,10612.668,10963.722,11279.934,11658.455
9918.57421875,10115.634,10296.898,10486.184,10663.685,10837.055
10027.048828125,10276.011,10495.688,10730.14,10954.34,11183.79
10039.9609375,10504.554,10918.77,11318.91,11688.943,11966.772
9994.9384765625,10225.472,10435.703,10645.841,10853.419,11019.691
10065.146484375,10562.111,11025.506,11475.786,11932.748,12346.378
9884.796875,10178.658,10414.256,10695.424,10944.872,11209.66
10251.2431640625,10545.211,10827.521,11045.578,11281.508,11422.882
10096.7490234375,10534.063,10935.849,11367.084,11783.636,12255.858
10014.142578125,10569.855,11075.239,11570.273,12083.234,12618.396
9934.8603515625,10197.21,10430.424,10680.553,10908.551,11124.664
887.270263671875,906.1261,933.2053,945.3258,948.37994,950.13745
9026.1025390625,9251.553,9468.28,9610.116,9752.65,9820.989
3105.957275390625,3126.0725,3133.944,3127.787,3126.0247,3182.3562
8580.0634765625,8802.815,9014.245,9167.668,9335.158,9431.055
7562.18798828125,7671.3384,7754.0967,7859.957,7969.8555,8073.339
6712.0888671875,6835.0093,6945.2974,7010.0176,7076.8193,7085.923
2700.423095703125,2719.4978,2722.6208,2727.004,2732.8918,2759.3503
2922.528564453125,3055.1663,3177.978,3279.5269,3388.4812,3455.1206
7134.92578125,7334.856,7505.1963,7667.567,7822.815,7918.417
8196.94140625,8409.309,8611.676,8757.571,8916.806,9008.632
3621.811767578125,3657.6165,3691.6704,3714.58,3737.4402,3750.4297
7615.3583984375,7674.5195,7730.0825,7773.385,7813.2964,7841.6904
3772.121826171875,3787.7256,3800.7136,3813.121,3824.65,3834.3037
2038.04248046875,2104.5488,2167.2896,2216.5735,2269.3315,2290.8374
5167.38818359375,5174.257,5179.0103,5186.9272,5190.2734,5199.2256
4548.85986328125,4591.791,4629.119,4671.2627,4710.822,4758.5146
7475.71142578125,7544.6875,7602.448,7655.3774,7707.606,7721.252
5018.41259765625,5068.329,5118.806,5162.775,5207.8506,5248.1807
7164.19970703125,7272.7114,7374.286,7443.9536,7507.2153,7559.956
6988.34912109375,7024.413,7056.523,7078.1675,7104.427,7110.7485
13971.466796875,14199.973,14426.702,14610.9795,14805.223,14981.857
17112.07421875,17698.303,18256.564,18723.86,19232.121,19630.18
6161.78271484375,6266.853,6373.2783,6458.0737,6550.369,6638.4673
8066.87353515625,8301.813,8507.603,8728.098,8925.413,9114.776
10965.6982421875,11415.859,11831.769,12208.146,12578.82,12844.824
1406.0316162109375,1414.9536,1420.6504,1424.1849,1432.9667,1442.6024
10568.76171875,10597.685,10618.182,10577.736,10580.97,10690.344
3362.30810546875,3511.4219,3650.7256,3778.472,3933.8262,4073.5278
3113.705078125,3132.015,3145.042,3135.9385,3132.2478,3156.4873
7603.0830078125,7743.9497,7843.075,7980.828,8110.62,8227.011
3907.33447265625,4017.6685,4124.02,4186.8643,4264.598,4312.372
7298.37109375,7431.8516,7524.6367,7655.448,7779.9727,7889.0894
2679.18359375,2702.0586,2723.2222,2725.639,2738.6257,2763.0632
6119.03857421875,6262.939,6397.178,6486.9854,6585.5884,6646.709
10598.0322265625,10886.1,11150.152,11386.355,11626.119,11772.496
3528.19091796875,3647.1765,3759.3394,3867.5947,3973.601,4069.145
4489.6787109375,4658.4897,4803.199,4968.4316,5118.8765,5294.8076
7272.2919921875,7587.1123,7878.2793,8155.167,8432.291,8662.226
4821.021484375,4998.0186,5148.6797,5313.483,5475.3,5624.6445
6984.8662109375,7109.9385,7223.83,7292.7637,7367.2393,7390.279
2674.912109375,2739.0613,2800.0264,2854.9868,2914.7588,2998.1404
13323.58203125,13421.886,13549.244,13588.448,13613.104,13590.279
1240.9698486328125,1252.5428,1268.8491,1273.6489,1276.327,1276.011
4565.12548828125,4600.8506,4651.297,4662.7324,4677.7017,4685.606
2119.762939453125,2190.2524,2257.585,2316.2173,2380.267,2434.9565
1822.809814453125,1863.6869,1903.1821,1939.3528,1977.7538,2012.5283
4271.41162109375,4355.827,4438.625,4506.2812,4579.825,4656.695
6857.5078125,7046.6494,7224.3022,7363.6763,7512.954,7618.2993
6580.0068359375,6656.8384,6750.881,6779.996,6812.7056,6842.176
13503.716796875,13896.887,14292.373,14544.922,14839.6875,14999.976
2806.5478515625,2935.359,3040.7466,3168.1611,3270.941,3385.0151
5139.482421875,5193.7754,5227.992,5288.613,5349.507,5386.5054
1291.4488525390625,1305.3219,1321.1052,1325.9436,1331.8623,1332.7454
4251.37158203125,4419.179,4580.173,4726.8003,4881.7163,5024.6895
6276.4365234375,6510.351,6731.569,6939.451,7153.076,7346.478
6161.77685546875,6387.484,6600.9834,6801.7666,7007.7207,7193.854
8415.375,8760.862,9082.962,9392.338,9706.158,9987.651
5524.603515625,5846.2124,6129.2163,6436.58,6718.8696,6988.8145
2430.763916015625,2533.7295,2628.0344,2723.1482,2816.4417,2903.536
6851.6865234375,7013.7783,7163.5674,7264.1445,7375.245,7438.55
9233.939453125,9502.754,9763.306,9939.675,10118.84,10220.015
5219.865234375,5431.2646,5627.4336,5798.3936,5984.1543,6128.486
5076.673828125,5273.8555,5456.528,5617.0034,5789.53,5921.3936
1539.6397705078125,1561.4084,1583.9353,1594.1469,1607.0697,1612.8291
1285.1226806640625,1293.3353,1303.338,1300.3468,1296.7573,1313.3884
9250.236328125,9739.979,10160.745,10626.684,11038.738,11437.845
5470.59130859375,5639.4297,5786.8657,5939.0903,6074.216,6174.285
10158.6591796875,10333.307,10475.41,10637.422,10770.023,10884.295
1296.665771484375,1334.324,1362.3043,1396.6313,1426.1241,1445.1184
10123.2275390625,10334.272,10522.352,10716.552,10891.348,11038.282
10122.962890625,10335.847,10525.311,10721.435,10898.285,11047.565
10148.591796875,10405.634,10634.381,10872.287,11088.584,11282.704
10130.658203125,10325.712,10495.801,10675.924,10831.306,10969.068
2929.746826171875,3005.4634,3068.4302,3136.0806,3196.7842,3234.3489
1123.656005859375,1124.8741,1126.0865,1127.1194,1128.1298,1128.697
8064.5361328125,8287.905,8471.076,8669.656,8848.799,8952.885
7778.55224609375,7966.049,8108.1753,8275.59,8420.545,8503.524
7396.9599609375,7410.853,7423.484,7430.617,7437.1436,7439.688
5408.31591796875,5473.499,5529.7285,5585.055,5634.0674,5665.212
10129.7685546875,10338.229,10523.654,10713.907,10883.945,11023.539
10106.474609375,10335.793,10548.72,10758.56,10962.596,11146.435
10104.732421875,10329.648,10538.238,10744.819,10944.983,11127.264
7539.1064453125,7788.598,8010.4014,8240.482,8446.86,8616.589
10120.6611328125,10331.771,10521.897,10715.976,10892.109,11041.6455
10120.947265625,10330.294,10519.08,10711.326,10885.489,11032.763
1924.260009765625,1953.2675,1973.6199,1996.8455,2017.3855,2009.4553
1991.4073486328125,2004.346,2015.9819,2029.2646,2041.3407,2037.5068
10112.6689453125,10313.081,10487.694,10672.196,10839.45,10973.679
4483.1357421875,4415.2773,4497.927,4548.386,4597.26,4583.8545
1673.0750732421875,1701.0521,1720.4121,1741.4493,1760.6862,1754.023
4529.02783203125,4501.636,4600.98,4679.136,4757.2134,4738.411
2545.421875,2454.9915,2503.3472,2510.5789,2513.855,2537.9902
2025.0167236328125,2059.6807,2081.8828,2110.5544,2139.002,2133.3464
1949.8890380859375,1976.6279,1993.8088,2018.5629,2042.6776,2037.8173
2013.0904541015625,2020.2944,2028.6412,2042.9949,2056.718,2056.2854
9547.388671875,9842.59,10099.101,10358.73,10598.362,10754.082
9543.3125,9832.0205,10082.32,10337.299,10571.7705,10727.43
9543.08984375,9833.411,10084.919,10341.666,10577.876,10735.444
9237.55078125,9486.017,9687.214,9907.732,10103.705,10229.133
1274.4228515625,1293.8663,1309.9358,1325.5707,1341.0743,1346.5
1296.9058837890625,1344.8859,1385.6964,1428.6589,1467.6538,1494.1967
10118.8828125,10328.416,10515.883,10708.6875,10883.559,11030.5625
9593.9287109375,9883.471,10127.393,10384.133,10618.773,10770.562
9594.234375,9882.142,10124.832,10379.76,10612.69,10762.566
3716.306884765625,3866.3228,3974.7576,4113.1655,4233.56,4317.207
3715.432373046875,3864.7795,3973.108,4111.635,4231.8525,4318.418
10057.9208984375,10113.728,10163.938,10222.695,10273.689,10335.928
2909.343017578125,3000.1074,3062.2485,3145.0244,3215.0698,3256.1763
10164.703125,10391.165,10588.528,10799.733,10975.218,11145.639
10163.2626953125,10389.107,10584.732,10796.84,10972.39,11145.235
2811.625,2902.2356,2964.2708,3046.1108,3118.6685,3153.4072
8835.15625,9239.068,9567.652,9938.043,10250.612,10531.959
8835.095703125,9240.153,9569.67,9941.34,10255.02,10537.992
10161.697265625,10372.634,10554.693,10754.931,10915.063,11091.008
1408.5556640625,1532.4579,1627.2197,1744.2018,1841.8174,1905.6427
2879.93017578125,2896.9397,2908.65,2922.771,2935.1086,2935.3162
6278.9765625,6411.5596,6514.186,6640.0527,6741.3936,6825.111
6701.8076171875,6749.7725,6783.765,6829.2456,6865.0415,6893.325
9648.5810546875,9782.388,9906.359,10025.408,10134.722,10223.215
7737.68505859375,7914.329,8049.1133,8204.862,8340.775,8415.3125
8452.3974609375,8675.551,8853.786,9052.884,9226.559,9343.678
10058.388671875,10151.189,10229.173,10322.403,10402.627,10503.33
3834.27587890625,3916.1086,3989.3772,4065.9248,4137.299,4201.9424
1011.6392211914062,1004.8467,1005.42664,1002.4641,999.3608,1011.12115
3845.947509765625,3995.6633,4103.245,4241.767,4357.705,4444.359
3822.87744140625,3943.3286,4027.9907,4137.4204,4230.424,4286.987
10104.6728515625,10208.575,10294.933,10394.658,10476.65,10571.372
10109.3779296875,10220.02,10311.697,10416.485,10502.891,10600.596
2069.24462890625,2151.094,2225.9402,2302.543,2376.966,2449.398
7825.42138671875,8100.653,8351.908,8603.398,8852.971,9093.368
12349.81640625,12853.666,13298.912,13786.209,14208.748,14626.238
7541.9228515625,7796.113,8022.49,8255.983,8465.835,8635.747
3111.02978515625,3022.7505,3080.2231,3093.7168,3095.3054,3112.2344
1705.386962890625,1777.6523,1841.8485,1909.7042,1972.323,2029.988
2638.661865234375,2753.3887,2853.2036,2962.633,3062.2844,3157.412
10122.25390625,10335.043,10525.904,10721.073,10898.068,11045.154
1279.8231201171875,1296.4585,1309.3268,1322.7744,1335.9316,1339.3274
1295.13525390625,1339.7198,1377.4515,1417.5449,1453.7706,1478.4534
9485.4375,9588.395,9667.367,9750.875,9832.087,9852.409
9488.95703125,9595.648,9677.973,9763.728,9847.714,9866.96
10126.1044921875,10342.275,10535.218,10733.7,10912.765,11062.261
10137.6953125,10379.223,10592.997,10817.707,11021.457,11204.47
1331.76318359375,1354.6243,1371.3503,1390.8643,1408.653,1415.8677
1331.3126220703125,1353.7197,1370.0793,1389.2937,1406.718,1414.1104
10127.580078125,10317.469,10482.495,10658.374,10809.506,10944.937
10145.92578125,10312.107,10449.549,10603.721,10728.75,10837.28
9631.3017578125,9744.018,9830.322,9923.179,10009.355,10039.938
2879.77294921875,2894.8733,2905.8633,2917.876,2928.4082,2926.4182
8747.333984375,9005.432,9226.698,9455.012,9662.536,9804.928
10888.0205078125,11163.276,11376.034,11616.998,11830.482,11948.772
10882.2412109375,11160.973,11377.157,11621.328,11837.824,11959.042
2314.43310546875,2353.008,2377.7488,2407.417,2434.513,2428.0906
3685.453125,3801.2048,3882.741,3987.102,4079.412,4127.872
2918.9921875,3023.1235,3095.4346,3192.1064,3272.9497,3330.9717
10126.4208984375,10245.031,10345.527,10462.606,10562.523,10674.123
2919.590576171875,3024.9944,3098.2905,3196.2126,3278.113,3337.157
2826.86669921875,2933.995,3009.7378,3109.8015,3197.9302,3257.92
10065.8720703125,10138.409,10204.956,10280.562,10354.7,10432.879
10162.64453125,10374.163,10557.101,10757.31,10917.469,11094.475
1060.4429931640625,1075.898,1066.3455,1066.8525,1069.447,1106.2599
1311.1328125,1329.3623,1324.747,1339.4408,1348.141,1367.307
8183.50341796875,8983.026,9661.592,10514.221,11234.469,12211.443
13022.1201171875,14337.708,15451.383,16868.984,18029.621,19446.637
817.6158447265625,812.74866,817.38007,810.24756,805.6573,820.47876
1126.36474609375,1144.7986,1157.7434,1176.5632,1191.0321,1208.8029
8708.751953125,8778.061,8788.959,8783.172,8836.598,9004.281
8693.009765625,8705.916,8704.746,8630.964,8598.095,8854.101
1103.159423828125,1118.25,1130.2998,1146.4143,1159.6946,1177.6741
1281.42578125,1299.6145,1312.9666,1332.2999,1347.092,1376.21
8268.234375,8215.418,8184.8228,8147.64,8123.621,8199.797
1047.26904296875,1050.6218,1055.1144,1060.2815,1063.0779,1070.2745
1041.91259765625,1041.3933,1041.0796,1037.4111,1036.135,1052.856
1039.0645751953125,1049.8816,1054.5103,1063.8252,1070.681,1068.7219
1106.06005859375,1125.6942,1141.6007,1159.8635,1174.9775,1196.6311
7925.80908203125,7890.598,7871.633,7877.915,7886.0054,7873.9346
10801.2900390625,10940.313,11056.864,11189.855,11286.694,11438.092
8017.4736328125,7966.463,8011.1733,7953.4146,7895.1553,8268.178
8193.3466796875,8130.537,8146.7856,8098.897,8041.5835,8197.036
2378.18115234375,2521.3345,2651.957,2776.2979,2910.463,3015.9636
2976.10009765625,2918.837,2916.732,2922.8027,2922.5396,2904.106
897.0244140625,888.4718,889.5284,880.38696,865.8534,889.4907
11495.6357421875,11864.885,12141.795,12477.1,12846.985,13116.991
1731.318115234375,1766.5204,1784.384,1833.6246,1868.776,1888.1919
9693.52734375,9875.797,10035.374,10167.412,10316.696,10304.138
1010.833984375,1038.4254,1056.57,1083.729,1105.0515,1118.2814
1092.8675537109375,1101.7363,1110.4027,1116.7854,1124.2473,1126.0952
1904.679931640625,1907.5361,1921.6755,1924.6317,1937.4996,1943.5281
2458.815673828125,2473.3184,2494.6653,2516.3445,2541.0183,2541.891
4673.4248046875,4615.773,4630.6714,4554.544,4526.073,4613.8403
1602.6671142578125,1581.8566,1588.8113,1563.3129,1555.3489,1585.2341
3747.2177734375,3952.3015,4156.667,4343.248,4538.262,4690.1494
1611.986572265625,1595.3723,1602.4567,1586.5365,1575.7391,1616.853
1308.991455078125,1292.4985,1323.8354,1298.4312,1269.8596,1388.5226
6059.140625,6086.783,6101.5063,6109.133,6124.9155,6119.4067
5799.3759765625,5787.8833,5788.516,5781.6406,5775.8647,5779.4756
1818.68310546875,1840.462,1856.5238,1863.0485,1878.6262,1899.6783
2208.630859375,2203.0798,2203.5742,2200.3508,2192.4817,2211.405
1603.0677490234375,1610.8262,1618.8868,1625.6614,1631.8679,1631.6191
1626.6409912109375,1631.1458,1634.6373,1625.5757,1622.7932,1664.3092
1210.205810546875,1210.7606,1208.6375,1216.782,1217.421,1215.565
2094.38525390625,2094.603,2094.2197,2092.7048,2097.936,2095.4365
1106.563720703125,1106.3944,1110.5447,1104.0139,1100.4452,1111.5741
1400.68359375,1403.8224,1405.0077,1404.1469,1404.1022,1408.4891
1722.34326171875,1733.2426,1752.1505,1754.4685,1759.1504,1752.9678
1615.51708984375,1623.6964,1625.1373,1630.0293,1635.5557,1644.4219
2194.30517578125,2197.3127,2200.8606,2202.4893,2202.4436,2201.6943
7963.71923828125,7925.097,7916.0586,7932.5156,7944.8496,7980.739
9945.6396484375,10044.68,10123.382,10218.651,10290.829,10399.501
1000.6127319335938,998.94147,1003.2981,997.8025,994.03406,1011.2416
10653.3447265625,10894.393,11079.727,11339.635,11529.881,11812.619
9925.439453125,10276.085,10560.033,10925.065,11226.884,11630.803
976.9295654296875,975.1775,972.864,973.91705,970.5863,980.79236
971.9580078125,966.90375,963.86414,969.458,965.2914,985.612
1575.939208984375,1595.5664,1628.5366,1636.6409,1645.433,1651.2257
1020.1851806640625,1019.8248,1016.3479,1015.612,1014.3633,1021.1561
2539.7919921875,2596.5432,2649.839,2695.3499,2744.4907,2790.1418
2482.202392578125,2528.4922,2573.3926,2608.2153,2648.1145,2684.0415
4163.0302734375,4433.5986,4642.452,4902.491,5142.4033,5410.6475
4080.55126953125,4345.7495,4550.4575,4805.3374,5040.4883,5303.4043
5729.76611328125,5727.933,5802.9033,5773.765,5740.584,5738.992
1681.05810546875,1648.4204,1630.6772,1607.7902,1549.9841,1655.2368
1125.008056640625,1144.7355,1163.4795,1179.4315,1197.2971,1196.9908
1162.4818115234375,1155.1702,1151.8359,1149.4907,1141.3813,1157.4337
1655.251708984375,1642.9417,1638.2032,1631.456,1617.4442,1643.24
2996.600830078125,3017.8276,3040.8118,3069.8718,3088.3528,3124.4436
5910.05224609375,5934.4785,5935.7617,5980.5176,6024.984,6022.3115
3231.42431640625,3227.8057,3219.8245,3227.0361,3224.9534,3246.9175
2823.701904296875,2841.989,2859.6467,2880.9062,2897.2122,2924.912
3958.95703125,3958.8357,3957.4941,3957.02,3956.1782,3977.7166
3746.1162109375,3893.9358,4050.0027,4208.514,4380.978,4547.105
1454.3482666015625,1450.0903,1420.0306,1428.0953,1436.3792,1467.5698
1349.634033203125,1354.3866,1360.0015,1358.0983,1360.7124,1380.2185
9435.794921875,9591.416,9702.69,9882.56,10062.6875,10281.086
3145.68896484375,3266.5366,3352.5686,3498.0942,3605.5422,3766.4941
4430.43408203125,4507.627,4571.3223,4635.117,4700.4033,4764.241
5163.7705078125,5160.565,5154.422,5162.4287,5163.491,5184.2295
1001.7952270507812,1001.2606,1000.9443,1003.5761,1004.58167,1004.83655
1248.644287109375,1260.7572,1235.6786,1286.2556,1298.9418,1291.5438
1315.7000732421875,1320.4922,1322.4095,1330.7314,1336.4458,1337.0911
888.9361572265625,837.0349,795.72974,796.3873,750.2888,976.47864
1077.2698974609375,1077.4872,1081.5833,1080.7462,1082.8494,1082.1952
3284.415771484375,3278.1543,3275.0376,3274.5344,3268.6853,3290.06
3411.708251953125,3409.396,3411.7278,3419.3157,3433.7979,3470.046
1078.268798828125,1097.8868,1115.9695,1134.2783,1152.4264,1170.9714
10751.71875,10824.79,10889.221,10946.506,11012.4375,11043.559
827.3255615234375,825.1179,846.8659,853.9091,855.11816,855.1137
10309.1123046875,10389.328,10458.584,10531.316,10590.361,10669.861
934.4723510742188,931.87286,932.60034,927.0435,921.1701,932.6561
3559.91259765625,3784.8306,3972.4753,4213.9985,4396.783,4734.409
959.2177734375,957.4169,958.17163,955.8685,953.28125,956.80225
10510.7109375,10585.281,10647.628,10725.417,10790.816,10892.381
986.8074340820312,980.019,974.3793,972.4279,964.3982,981.4647
10563.7109375,10867.035,11111.139,11385.891,11624.023,11830.064
1051.848388671875,1051.3368,1049.4229,1052.3406,1049.9084,1067.6698
1080.384765625,1091.222,1099.0123,1112.4502,1123.4386,1137.174
934.4496459960938,929.36475,925.84625,922.4707,915.7909,925.1711
1031.4354248046875,1036.5975,1038.7714,1045.3118,1051.0121,1055.704
9551.025390625,9658.016,9642.412,9788.903,9886.14,10161.06
1225.1038818359375,1271.4113,1304.4016,1345.4485,1378.2666,1416.57
949.5894775390625,947.7682,948.6118,945.72424,942.4752,946.89075
983.455810546875,985.64294,985.7274,986.8232,982.87225,992.7112
10440.3828125,10544.459,10621.685,10738.308,10832.955,10931.097
10489.767578125,10627.748,10735.459,10888.59,11002.497,11108.731
9217.1455078125,9518.438,9812.019,10062.273,10313.275,10410.671
10208.4541015625,10346.139,10449.993,10779.276,11103.652,11415.264
4684.08984375,4774.8833,4811.326,4889.3403,4904.423,5130.37
10264.234375,10366.06,10446.621,10551.283,10631.61,10722.757
2482.07421875,2477.0845,2505.4463,2491.667,2470.165,2592.598
2644.43701171875,2724.8267,2782.1606,2869.4194,2938.7095,3055.9019
3479.842041015625,3561.8894,3626.1128,3734.3604,3802.4404,3925.7935
1410.0081787109375,1427.6626,1450.8403,1464.3285,1478.5608,1482.5459
1021.9521484375,1024.6709,1025.9342,1028.9033,1031.8179,1035.0139
13285.77734375,13934.359,14490.359,15090.33,15601.27,16017.469
4701.33837890625,5244.2036,5672.459,6247.0693,6680.9995,7193.0005
6741.02490234375,7446.137,7945.189,8576.485,9133.638,9663.121
7038.576171875,7758.214,8330.527,9086.309,9679.689,10313.042
4035.0478515625,4307.0146,4532.614,4753.8457,5015.6543,5340.675
11561.8017578125,11911.683,12235.985,12525.561,12823.668,13228.091
11433.716796875,12015.479,12500.277,13022.851,13507.826,13986.127
8529.275390625,9055.8,9508.377,10022.668,10490.202,10986.73
4593.88037109375,4643.4194,4686.3315,4733.2437,4776.163,4815.654
1744.420166015625,1857.963,1963.7996,2089.1042,2203.545,2300.5393
6464.2421875,6907.8403,7274.4795,7729.699,8105.0483,8517.972
7546.75341796875,8148.5527,8653.292,9262.768,9794.035,10427.925
16871.45703125,17424.004,17897.828,18450.021,18934.387,19499.246
6620.48974609375,6696.712,6761.2495,6837.0234,6904.334,6968.645
8351.73828125,8558.901,8746.868,8944.055,9136.142,9328.316
5112.96337890625,5371.3984,5587.066,5840.9937,6070.1963,6307.2197
6567.5859375,6704.182,6832.4014,6999.8843,7139.1543,7314.1133
12968.205078125,13337.475,13632.74,13988.839,14308.336,14686.935
3250.89990234375,3259.6143,3269.8567,3265.2937,3245.3403,3302.8804
9841.7314453125,9853.583,9833.583,9828.482,9849.133,9916.877
2772.404296875,2910.5613,3011.9082,3116.469,3233.0605,3220.8223
7114.92822265625,7610.664,8033.876,8502.909,8930.011,9399.76
17956.974609375,18596.186,19202.365,19837.027,20393.387,21164.816
2997.671875,3033.0776,3058.647,3122.8408,3148.9385,3218.5305
2230.21044921875,2268.974,2327.656,2321.978,2269.8235,2319.209
2534.199951171875,2535.7578,2502.8228,2553.917,2582.9275,2613.3516
11819.986328125,12479.718,12991.123,13789.545,14336.241,15096.397
9748.42578125,9882.1045,10033.562,10213.397,10307.447,10526.288
1083.560302734375,1078.9364,1073.6923,1077.2386,1075.0542,1081.5475
12537.71484375,13055.228,13490.777,13873.829,14169.737,14143.669
10650.1708984375,10677.591,10626.495,10724.382,10746.09,10758.687
8621.0703125,9257.632,9741.352,10446.817,11023.533,11699.602
